LapNumber,Driver,Team,LapTime,Stint,Compound,SpeedI1,SpeedI2,SpeedFL,TrackStatus,avg_throttle,avg_rpm,avg_speed,avg_gear,avg_drs,avg_ers_mode,air_temp,track_temp,humidity,pressure,rainfall,wind_speed,wind_direction,year,gp,circuit_type
30.0,RUS,Mercedes,0 days 00:01:31.510000,2.0,MEDIUM,293.0,261.0,249.0,1.0,74.49053616396661,10142.75401443314,228.48830921232476,6.223479490806223,0.0,,21.0,33.3,61.0,1001.4,False,1.6,212.0,2023,silverstone,additional
11.0,TSU,RB,0 days 00:01:24.638000,1.0,MEDIUM,,234.0,244.0,1.0,56.73603401680714,9935.063852183986,186.00944599796944,4.671474358974359,0.0,,28.9,46.2,48.0,981.5,False,1.5,232.0,2024,hungary,additional
51.0,SAI,Ferrari,0 days 00:01:09.202000,4.0,HARD,293.0,230.0,276.0,1.0,70.48737978515904,10233.660638064612,220.74772899135752,5.717190388170056,0.0,,22.5,31.5,54.0,934.0,False,1.7,133.0,2023,austria,additional
61.0,RAI,Alfa Romeo Racing,0 days 00:01:14.245000,3.0,SOFT,310.0,252.0,312.0,1.0,58.95312621275817,10354.226911343025,204.16830846919967,5.113835376532399,1.031523642732049,,20.9,43.5,60.7,924.5,False,1.3,109.0,2019,brazil,additional
30.0,LEC,Ferrari,0 days 00:01:39.354000,2.0,SOFT,233.0,255.0,277.0,1.0,64.76153856757362,9905.037924859276,195.77104024332297,5.175133689839572,0.8502673796791443,,22.9,27.3,36.0,1010.4,False,0.1,288.0,2022,bahrain,high_fuel
32.0,VAN,McLaren,0 days 00:01:17.247000,1.0,SUPERSOFT,250.0,274.0,278.0,1.0,71.60413092434308,10116.995663570382,206.7878403343499,5.403880070546737,0.0,,20.7,36.5,27.1,1017.6,False,3.5,352.0,2018,montreal,high_fuel
13.0,SAI,Ferrari,0 days 00:01:37.243000,1.0,SOFT,233.0,250.0,277.0,1.0,62.77008233916058,10291.79762336334,194.74842123514568,4.712987012987013,0.0,,18.3,23.5,50.0,1017.2,False,0.4,42.0,2024,bahrain,high_fuel
14.0,HAM,Mercedes,0 days 00:01:21.601000,1.0,SOFT,276.0,269.0,277.0,1.0,64.70980534720121,10156.034140850054,202.72137600463256,5.3798076923076925,0.0,,24.4,42.3,64.0,1001.3,False,1.3,211.0,2024,barcelona,high_fuel
53.0,GIO,Alfa Romeo Racing,0 days 00:01:23.104000,3.0,SOFT,278.0,274.0,275.0,1.0,64.38142448779729,10171.075707629485,200.35672005854252,5.044506258692628,0.0,,28.9,43.2,59.6,997.6,False,1.7,21.0,2020,suzuka,high_fuel
58.0,LEC,Ferrari,0 days 00:01:23.592000,3.0,MEDIUM,285.0,241.0,248.0,1.0,56.02969831975357,9925.194522881078,185.72258577363863,4.8859375,0.0,,29.4,46.3,45.0,981.6,False,1.4,226.0,2024,hungary,additional
64.0,MSC,Haas F1 Team,0 days 00:01:23.585000,3.0,MEDIUM,271.0,277.0,279.0,1.0,63.15784805678149,10341.937589441282,203.16835411022916,5.088642659279778,0.0,,23.2,36.1,56.8,991.6,False,0.6,25.0,2021,suzuka,high_fuel
8.0,ALO,Aston Martin,0 days 00:01:38.542000,1.0,MEDIUM,302.0,268.0,247.0,1.0,52.61439942637275,9678.699376441022,175.41983123648686,4.56989247311828,3.400537634408602,,31.1,36.5,76.0,1007.8,False,0.4,0.0,2024,singapore,high_fuel
16.0,STR,Aston Martin,0 days 00:01:20.545000,1.0,HARD,176.0,184.0,265.0,1.0,43.80224382298122,9076.413019851552,145.7020897627698,3.655284552845528,0.1560975609756097,,25.3,39.5,44.0,1013.5,False,0.8,129.0,2023,monaco,additional
32.0,STR,Williams,0 days 00:01:26.390000,1.0,SUPERSOFT,307.0,309.0,306.0,1.0,78.90589038710725,10723.665644644789,246.93500996566723,6.299531981279251,0.0,,22.0,29.5,66.6,995.2,True,2.7,192.0,2018,monza,additional
30.0,OCO,Alpine,0 days 00:01:23.043000,3.0,MEDIUM,272.0,237.0,247.0,1.0,63.03427640982724,10648.29556427663,189.91105020701724,4.2797783933518,0.0,,26.6,36.9,74.4,976.7,False,0.8,83.0,2021,singapore,high_fuel
46.0,TSU,AlphaTauri,0 days 00:01:17.956000,1.0,MEDIUM,,193.0,257.0,1.0,51.018736016760094,9242.457649213626,153.26578627956806,3.949238578680203,0.0,,25.1,36.1,43.0,1013.4,False,0.8,153.0,2023,monaco,additional
31.0,RIC,Renault,0 days 00:01:19.203000,2.0,MEDIUM,185.0,174.0,259.0,1.0,50.19180087426301,9496.317962633268,152.6048832107435,3.596964586846543,0.0,,22.6,33.0,52.0,1010.9,True,0.8,25.0,2019,monaco,additional
64.0,OCO,Alpine,0 days 00:01:27.829000,4.0,SOFT,259.0,274.0,267.0,1.0,56.80165730039911,9892.060910265678,190.42237328558647,4.848214285714286,0.0,,36.5,48.0,8.0,995.2,False,4.3,179.0,2022,barcelona,high_fuel
57.0,MAG,Haas F1 Team,0 days 00:01:20.765000,2.0,HARD,277.0,245.0,249.0,1.0,60.06495054285499,10274.808734232864,194.56974414704268,5.064102564102564,0.0,,20.7,29.6,77.1,986.2,False,1.0,93.0,2020,montreal,high_fuel
31.0,OCO,Alpine,0 days 00:01:11.009000,3.0,HARD,306.0,227.0,276.0,1.0,71.43548057349987,10422.521960959455,219.0214567910488,5.459409594095941,0.0,,22.7,32.2,52.0,934.0,False,1.6,113.0,2023,austria,additional
21.0,RIC,McLaren,0 days 00:01:36.664000,2.0,MEDIUM,233.0,248.0,278.0,1.0,65.77141108600831,10103.194488274765,201.09046310753925,5.256501182033097,1.7612293144208038,,20.5,27.3,52.8,1015.0,False,0.8,4.0,2021,bahrain,high_fuel
40.0,VET,Aston Martin,0 days 00:01:23.264000,3.0,SOFT,270.0,276.0,288.0,1.0,62.27976546338251,10079.722010408625,201.4210826036489,5.3173076923076925,0.0,,22.5,33.0,57.5,993.2,False,0.7,68.0,2021,suzuka,high_fuel
56.0,GIO,Alfa Romeo Racing,0 days 00:01:23.060000,3.0,SOFT,274.0,277.0,279.0,1.0,65.85283698682758,10203.075846343,204.49476821087444,5.292887029288703,1.2273361227336124,,22.6,35.2,58.7,992.2,False,0.6,58.0,2021,suzuka,high_fuel
52.0,GRO,Haas F1 Team,0 days 00:01:16.635000,2.0,HARD,255.0,280.0,278.0,1.0,67.63605681624888,9875.135965629142,202.1566089646564,5.496539792387543,0.0,,30.2,50.8,16.2,1021.8,False,1.5,327.0,2019,montreal,high_fuel
49.0,GAS,Toro Rosso,0 days 00:01:12.928000,3.0,SOFT,311.0,259.0,327.0,1.0,62.53846634549976,10111.946238968572,203.3199322606522,5.180035650623886,0.0,,20.9,44.7,59.5,924.4,False,1.6,213.0,2019,brazil,additional
48.0,HAM,Mercedes,0 days 00:01:36.165000,3.0,HARD,,263.0,282.0,1.0,64.69223003265128,10286.046977066986,199.91727447909912,4.874471086036672,0.0,,17.8,21.9,51.0,1017.4,False,0.6,0.0,2024,bahrain,high_fuel
46.0,GAS,AlphaTauri,0 days 00:01:53.497000,2.0,MEDIUM,294.0,265.0,247.0,1.0,51.85049373921084,9372.771367341476,159.7300844376741,4.1129411764705885,0.0,,27.3,29.6,87.0,1009.0,False,1.1,175.0,2022,singapore,high_fuel
50.0,VET,Aston Martin,0 days 00:01:16.492000,3.0,MEDIUM,299.0,244.0,304.0,1.0,62.78527209661824,10086.174366628986,200.34829652098188,5.108108108108108,2.631756756756757,,21.8,40.2,82.0,922.0,False,1.2,141.0,2022,brazil,additional
38.0,HAM,Mercedes,0 days 00:01:12.611000,2.0,SOFT,308.0,260.0,304.0,1.0,66.8498611845387,10144.796472269863,208.108052000453,5.1095152603231595,0.0,,21.4,47.5,59.2,924.5,False,0.8,152.0,2019,brazil,additional
47.0,BOT,Alfa Romeo,0 days 00:01:18.796000,1.0,HARD,248.0,273.0,280.0,1.0,68.10304787318076,10153.015327898473,201.6684013141971,5.351758793969849,0.0,,21.8,42.2,25.0,1012.2,False,3.5,14.0,2022,montreal,high_fuel
8.0,VAN,McLaren,0 days 00:01:18.770000,1.0,SUPERSOFT,252.0,279.0,295.0,1.0,72.68806203304054,10192.543682228328,205.76466567142376,5.391228070175439,0.0,,20.4,40.5,28.1,1017.8,False,3.7,28.0,2018,montreal,high_fuel
28.0,COL,Williams,0 days 00:01:40.205000,1.0,HARD,218.0,183.0,203.0,1.0,60.30451209985855,9754.045139909254,192.56153219211183,5.093589743589743,0.0,,28.5,47.5,34.0,1006.0,False,1.9,194.0,2024,austin,additional
28.0,RUS,Mercedes,0 days 00:01:10.600000,3.0,HARD,,226.0,271.0,1.0,65.83456560662188,10193.823254286875,216.9667926543625,5.88909426987061,0.0,,22.6,32.2,51.0,934.0,False,0.8,47.0,2023,austria,additional
25.0,RAI,Ferrari,0 days 00:01:15.663000,1.0,ULTRASOFT,256.0,281.0,284.0,1.0,69.60749827446472,10010.187377574352,206.14211439735504,5.478947368421053,0.0,,20.5,38.4,27.5,1017.6,False,2.2,35.0,2018,montreal,high_fuel
55.0,LEC,Ferrari,0 days 00:01:16.045000,2.0,HARD,260.0,281.0,282.0,1.0,67.43495543451594,10157.952454794966,200.27795478302497,5.051282051282051,1.9726495726495727,,19.0,29.2,64.0,1011.7,False,1.2,343.0,2023,montreal,high_fuel
18.0,STR,Aston Martin,0 days 00:01:50.399000,3.0,INTERMEDIATE,267.0,290.0,243.0,1.0,56.325792321543105,9639.525455589788,188.14545098307735,5.030232558139535,1.0,,15.8,18.3,91.0,1015.2,True,2.2,354.0,2022,suzuka,high_fuel
58.0,STR,Aston Martin,0 days 00:01:08.633000,5.0,MEDIUM,302.0,235.0,275.0,1.0,65.14043360788443,10242.190021810857,218.58369781709567,5.662337662337662,4.523191094619666,,22.6,31.5,54.0,934.0,False,1.0,69.0,2023,austria,additional
11.0,DEV,AlphaTauri,0 days 00:01:33.758000,1.0,SOFT,314.0,255.0,244.0,1.0,68.25211540286533,10196.313810927551,222.4415358066143,5.977142857142857,0.0,,21.4,29.2,55.0,1001.2,False,3.2,203.0,2023,silverstone,additional
8.0,GIO,Alfa Romeo Racing,0 days 00:01:15.162000,1.0,SOFT,,244.0,309.0,12.0,62.92635311433706,10201.335466428442,203.8622437091936,5.169014084507042,0.0,,20.9,48.9,60.5,925.1,False,1.2,131.0,2019,brazil,additional
32.0,MAG,Haas F1 Team,0 days 00:01:27.615000,2.0,MEDIUM,317.0,320.0,303.0,1.0,78.07098925576425,10645.173592859272,242.2942259502115,6.209160305343511,0.0,,22.0,29.5,66.6,995.2,True,2.7,192.0,2018,monza,additional
15.0,STR,Aston Martin,0 days 00:01:25.285000,1.0,MEDIUM,283.0,280.0,242.0,1.0,54.7949357516684,9537.766166459593,180.53760311975455,4.5856,0.0,,25.6,47.3,23.0,779.7,False,0.5,163.0,2023,mexico,additional
30.0,LEC,Ferrari,0 days 00:01:21.644000,2.0,HARD,277.0,274.0,279.0,1.0,63.737446382751536,10239.652587208931,198.83183967800588,5.093650793650793,0.0,,20.8,40.6,52.5,1006.8,False,1.2,71.0,2019,barcelona,high_fuel
67.0,RUS,Williams,0 days 00:01:17.912000,2.0,HARD,,281.0,279.0,1.0,63.63126711863872,10171.513810727523,199.8531041549684,5.163822525597269,0.0,,30.6,50.7,13.8,1021.6,False,1.1,0.0,2019,montreal,high_fuel
58.0,ALB,Williams,0 days 00:01:25.248000,4.0,SOFT,,233.0,245.0,1.0,60.017069089174655,10125.482029245342,185.86510744883032,4.760252365930599,0.0,,18.1,24.8,69.0,985.7,True,4.1,288.0,2022,hungary,additional
30.0,SAI,Renault,0 days 00:01:10.553000,2.0,SOFT,288.0,229.0,272.0,1.0,69.45296990079768,10538.635218497157,221.6909336430876,5.431818181818182,0.0,,22.9,45.4,38.3,936.0,False,3.4,50.0,2018,austria,additional
27.0,ALB,Williams,0 days 00:01:24.949000,2.0,HARD,312.0,317.0,311.0,1.0,75.66849192093919,10692.220706224358,242.30180580461712,6.183385579937304,1.012539184952978,,32.6,45.5,31.0,992.9,False,2.2,212.0,2024,monza,additional
22.0,HAM,Mercedes,0 days 00:01:48.368000,2.0,HARD,,202.0,217.0,1.0,66.44680216621008,10359.30979557835,221.42179221922427,5.5116009280742455,0.4849187935034802,,21.7,43.4,48.0,978.0,False,1.7,270.0,2024,spa,additional
43.0,NOR,McLaren,0 days 00:01:16.745000,4.0,HARD,201.0,190.0,260.0,1.0,50.21019821670893,9299.020288260734,154.3735950350465,3.9394463667820063,0.0,,22.5,29.1,71.0,1003.2,False,0.6,146.0,2022,monaco,additional
48.0,LEC,Ferrari,0 days 00:01:18.763000,3.0,HARD,275.0,285.0,289.0,1.0,69.98895162315233,10443.62254429774,214.5909682666307,5.647254575707155,0.0,,22.0,29.1,65.0,1001.5,False,2.9,113.0,2023,barcelona,high_fuel
40.0,HUL,Haas F1 Team,0 days 00:01:35.705000,4.0,HARD,282.0,306.0,260.0,1.0,66.41079700689586,10260.929472125186,217.41503644217144,5.724559023066486,0.0,,20.6,34.0,51.0,1012.8,False,1.7,197.0,2024,suzuka,high_fuel
52.0,TSU,AlphaTauri,0 days 00:01:19.236000,3.0,MEDIUM,,292.0,288.0,1.0,68.87227360706432,10214.982777524065,211.45911281272603,5.687813021702838,0.0,,22.2,28.7,65.0,1001.5,False,1.8,100.0,2023,barcelona,high_fuel
50.0,BOT,Mercedes,0 days 00:01:46.354000,2.0,SOFT,299.0,276.0,253.0,1.0,52.38312174517145,9702.002998763064,170.22477259390183,4.388613861386139,0.0,,29.8,32.8,67.9,1008.1,False,2.2,173.0,2018,singapore,high_fuel
51.0,LEC,Ferrari,0 days 00:01:38.803000,2.0,HARD,294.0,266.0,247.0,1.0,58.79669302765945,9938.72820745803,177.88578595206965,4.195121951219512,0.0,,29.6,35.2,75.0,1010.0,False,1.8,156.0,2023,singapore,high_fuel
33.0,GIO,Alfa Romeo Racing,0 days 00:01:14.177000,2.0,MEDIUM,298.0,250.0,299.0,1.0,67.14569565427256,10132.899687069435,207.34365568266605,5.436265709156194,0.0,,21.1,47.4,60.0,924.7,False,0.8,151.0,2019,brazil,additional
52.0,SIR,Williams,0 days 00:01:16.437000,2.0,ULTRASOFT,,276.0,284.0,1.0,71.08886173351048,10175.544876015236,208.79800728273003,5.493783303730018,0.0,,21.0,35.6,28.3,1017.2,False,2.5,350.0,2018,montreal,high_fuel
46.0,HAM,Mercedes,0 days 00:01:19.737000,3.0,MEDIUM,278.0,245.0,250.0,1.0,66.46811166671588,10225.259873346751,195.2074061182308,5.085470085470085,0.0,,20.0,28.2,79.3,986.2,False,1.7,80.0,2020,montreal,high_fuel
19.0,ALO,Aston Martin,0 days 00:01:36.821000,3.0,MEDIUM,276.0,298.0,255.0,1.0,61.221154810461165,9911.45199648023,206.4978314186696,5.346361185983827,1.9784366576819408,,21.2,34.8,43.0,1012.5,False,2.1,187.0,2024,suzuka,high_fuel
34.0,MSC,Haas F1 Team,0 days 00:01:33.827000,2.0,HARD,,295.0,,1.0,69.47513868693675,10227.057220227216,209.2301640804835,5.454676258992806,0.0,,28.1,32.9,65.0,1013.7,False,2.7,308.0,2022,abu-dhabi,additional
54.0,GAS,Alpine,0 days 00:01:21.723000,2.0,HARD,284.0,284.0,248.0,1.0,54.81241697287245,9807.017577834573,188.82753712204223,4.752827140549273,0.0,,20.0,32.4,52.0,784.7,False,2.2,221.0,2024,mexico,additional
10.0,ALO,Aston Martin,0 days 00:01:10.966000,2.0,HARD,296.0,225.0,270.0,1.0,63.89444076225804,10301.301951252972,216.6086533989896,5.75139146567718,4.482374768089054,,23.2,33.6,49.0,933.9,False,1.2,71.0,2023,austria,additional
13.0,GAS,Alpine,0 days 00:01:39.315000,1.0,MEDIUM,288.0,258.0,246.0,1.0,58.17117986840336,9700.967993813714,177.19348968671156,4.7008086253369274,0.0,,31.1,36.8,74.0,1008.0,False,1.1,220.0,2024,singapore,high_fuel
18.0,PER,Red Bull Racing,0 days 00:01:41.077000,1.0,HARD,309.0,267.0,245.0,1.0,53.83019489334497,9674.75590139275,173.14335739479472,4.503916449086162,2.06266318537859,,30.0,36.5,73.0,1009.0,False,1.0,181.0,2023,singapore,high_fuel
46.0,SAI,Ferrari,0 days 00:01:37.913000,2.0,HARD,287.0,262.0,247.0,1.0,55.75330352082326,10075.483100618278,179.11921413966115,4.3541114058355435,0.0,,29.6,35.0,74.0,1009.9,False,2.4,163.0,2023,singapore,high_fuel
48.0,RUS,Mercedes,0 days 00:01:31.569000,2.0,MEDIUM,,260.0,251.0,1.0,72.5457925401119,10156.992202755251,228.84566063533777,6.074964639321075,0.0,,21.5,30.0,58.0,1001.0,False,2.4,229.0,2023,silverstone,additional
45.0,ALO,Aston Martin,0 days 00:01:23.484000,3.0,HARD,320.0,319.0,317.0,1.0,76.69917017836538,10619.541858658562,243.72500041747676,6.104761904761904,0.0,,32.3,44.6,33.0,992.9,False,1.6,199.0,2024,monza,additional
37.0,ALO,McLaren,0 days 00:01:09.756000,2.0,SOFT,287.0,231.0,274.0,1.0,72.89519113316494,10480.092602298,226.09741783147055,0.0,1.0,,22.9,45.7,37.7,936.0,False,2.1,62.0,2018,austria,additional
55.0,PIA,McLaren,0 days 00:01:35.995000,2.0,HARD,291.0,264.0,255.0,1.0,60.26384374834432,10026.783899572363,177.94353965509555,4.293243243243243,0.0,,30.5,34.9,74.0,1009.1,False,1.0,288.0,2024,singapore,high_fuel
6.0,MSC,Haas F1 Team,0 days 00:01:32.836000,1.0,MEDIUM,,309.0,206.0,1.0,67.61980649908782,10144.452201822658,205.3785588725193,5.361344537815126,1.0644257703081232,,28.6,34.0,62.0,1013.5,False,2.9,341.0,2022,abu-dhabi,additional
37.0,OCO,Alpine,0 days 00:01:38.851000,3.0,HARD,232.0,255.0,289.0,1.0,66.01534270782686,10182.665820481749,194.3717720989096,4.5621693121693125,0.0,,22.8,27.1,36.0,1010.5,False,0.1,49.0,2022,bahrain,high_fuel
25.0,VER,Red Bull Racing,0 days 00:01:19.363000,2.0,MEDIUM,269.0,273.0,278.0,1.0,60.13823635017516,10146.175289943429,203.6290566760052,5.381395348837209,1.2093023255813953,,24.0,41.5,62.0,1001.2,False,1.1,106.0,2024,barcelona,high_fuel
14.0,MAG,Haas F1 Team,0 days 00:01:40.515000,1.0,MEDIUM,291.0,263.0,244.0,1.0,53.5458345817836,9468.35044990657,173.48870985727152,4.486910994764398,0.0,,30.1,36.6,72.0,1009.0,False,1.5,175.0,2023,singapore,high_fuel
9.0,ERI,Sauber,0 days 00:01:46.208000,1.0,SUPERSOFT,288.0,272.0,215.0,1.0,63.08028082559796,9769.78503049212,189.75739767060327,5.055837563451776,0.0,,33.1,34.4,36.6,1013.0,False,0.9,265.0,2018,abu-dhabi,additional
47.0,HAM,Mercedes,0 days 00:01:38.807000,3.0,HARD,215.0,187.0,207.0,1.0,60.62760655155296,10018.817299138924,193.4781725493298,4.960272417707151,0.0,,29.0,39.2,57.1,991.3,False,0.7,115.0,2021,austin,additional
49.0,STR,Aston Martin,0 days 00:01:19.413000,3.0,HARD,275.0,281.0,277.0,1.0,68.58340126465069,10118.97650179499,210.5499757722171,5.242174629324547,0.0,,22.1,29.7,64.0,1001.5,False,1.8,44.0,2023,barcelona,high_fuel
25.0,RUS,Mercedes,0 days 00:01:38.487000,2.0,HARD,226.0,249.0,282.0,1.0,64.50739104927916,10118.711504830017,196.3743537454328,4.966261808367071,0.0,,26.7,29.9,21.0,1017.0,False,0.6,183.0,2023,bahrain,high_fuel
27.0,VER,Red Bull Racing,0 days 00:01:15.991000,3.0,SOFT,309.0,241.0,307.0,1.0,63.68517379468573,9958.484229764716,197.25278405438664,4.864027538726334,0.0,,22.8,44.1,77.0,922.0,False,1.2,134.0,2022,brazil,additional
26.0,BOT,Alfa Romeo,0 days 00:01:21.205000,2.0,HARD,263.0,270.0,274.0,1.0,68.68632034775419,10226.530255584146,205.4532399784598,5.35702746365105,0.0,,22.0,30.9,65.0,1001.2,False,3.2,84.0,2023,barcelona,high_fuel
54.0,HAM,Mercedes,0 days 00:01:20.306000,3.0,MEDIUM,284.0,242.0,250.0,1.0,62.8401194040042,9982.842693883877,194.65565595944943,4.8544935805991445,0.0,,20.5,29.5,78.0,986.2,False,2.2,102.0,2020,singapore,high_fuel
9.0,NOR,McLaren,0 days 00:01:24.832000,1.0,SOFT,,234.0,240.0,1.0,58.51238276178736,9948.124365013771,181.33471712164297,4.682170542635659,0.0,,18.5,26.6,71.0,985.5,False,4.4,312.0,2022,hungary,additional
59.0,OCO,Alpine,0 days 00:01:24.858000,3.0,HARD,283.0,236.0,246.0,1.0,52.71290019966074,9836.398046219409,184.1854056576452,4.918960244648318,0.0,,29.6,46.4,45.0,981.5,False,1.2,216.0,2024,hungary,additional
23.0,HAM,Mercedes,0 days 00:01:48.338000,2.0,HARD,310.0,204.0,215.0,1.0,71.29670011323255,10399.80784715731,226.2895650497408,5.722933643771828,0.0,,21.8,43.5,47.0,978.0,False,0.8,320.0,2024,spa,additional
9.0,SAI,Ferrari,0 days 00:01:20.734000,1.0,SOFT,270.0,274.0,275.0,1.0,65.73573096228434,10100.691478152796,207.54026673616903,5.327242524916944,0.0,,22.2,31.6,64.0,1001.0,False,1.8,267.0,2023,barcelona,high_fuel
35.0,RUS,Williams,0 days 00:01:42.772000,2.0,HARD,208.0,180.0,202.0,1.0,65.23076140554952,9831.145392260074,197.89839566561164,5.313253012048193,0.0,,21.8,29.3,32.9,1001.1,False,2.8,154.0,2019,austin,additional
31.0,VET,Ferrari,0 days 00:01:15.414000,1.0,ULTRASOFT,252.0,282.0,285.0,1.0,71.06266232468948,9951.74918867657,206.94252589731445,5.54320987654321,0.0,,20.7,37.2,27.8,1017.6,False,2.9,344.0,2018,montreal,high_fuel
38.0,NOR,McLaren,0 days 00:01:52.659000,3.0,SOFT,300.0,188.0,206.0,1.0,69.8531331701084,10190.74812717243,224.25379926930017,5.84331797235023,0.0,,18.8,29.1,60.0,966.7,False,1.7,141.0,2023,spa,additional
44.0,VER,Red Bull Racing,0 days 00:01:29.532000,3.0,HARD,290.0,267.0,251.0,1.0,74.74413547170333,10887.927068982894,231.8771157129018,5.701015965166909,0.0,,18.7,27.7,62.3,1006.2,False,3.5,52.0,2019,silverstone,additional
23.0,STR,Racing Point,0 days 00:01:41.894000,2.0,HARD,197.0,188.0,205.0,1.0,59.39547532175123,10125.31693982132,192.6752898891274,4.932114882506528,2.31331592689295,,21.8,29.3,29.7,1001.2,False,2.3,238.0,2019,austin,additional
4.0,STR,Aston Martin,0 days 00:01:25.178000,1.0,SOFT,277.0,230.0,245.0,1.0,57.74818838363725,9893.42179094522,182.51476877728356,4.791601866251944,2.5194401244167963,,18.4,26.7,70.0,985.5,False,3.2,299.0,2022,hungary,additional
24.0,LEC,Ferrari,0 days 00:01:16.716000,3.0,SOFT,300.0,246.0,299.0,1.0,57.34715631995184,9894.561433880206,195.21953181508692,5.162751677852349,0.0,,23.2,45.3,75.0,922.2,False,0.8,162.0,2022,brazil,additional
10.0,VET,Ferrari,0 days 00:01:37.831000,1.0,SOFT,239.0,253.0,278.0,1.0,63.001895193348425,10212.8282243557,198.53078929103964,5.079301075268817,0.0,,26.2,29.1,54.4,1003.6,False,2.9,49.0,2019,bahrain,high_fuel
46.0,PER,Red Bull Racing,0 days 00:01:19.406000,3.0,MEDIUM,269.0,274.0,280.0,1.0,64.511776039712,10102.219155907653,205.4231213308009,5.407224958949097,0.0,,24.1,42.5,62.0,1001.2,False,0.8,238.0,2024,barcelona,high_fuel
13.0,VER,Red Bull Racing,0 days 00:01:48.431000,2.0,HARD,323.0,204.0,218.0,1.0,73.49756940499337,10359.664406479247,226.7524053982659,5.83843329253366,0.0,,21.5,42.9,51.0,978.1,False,2.4,1.0,2024,spa,additional
43.0,OCO,Alpine,0 days 00:01:24.991000,2.0,HARD,274.0,237.0,241.0,1.0,57.30345437408714,10147.270746091404,184.65084874200545,4.5264,0.0,,18.0,26.1,71.0,985.7,False,4.8,287.0,2022,hungary,additional
4.0,VET,Aston Martin,0 days 00:01:32.027000,1.0,MEDIUM,284.0,269.0,209.0,1.0,64.75136455202804,10299.181545202578,205.02966688089575,5.208020050125313,0.0,,24.6,28.4,57.5,1017.8,False,0.6,286.0,2021,abu-dhabi,additional
24.0,VET,Ferrari,0 days 00:01:33.386000,2.0,SOFT,277.0,304.0,262.0,1.0,66.2473306639559,10152.984180533418,216.92274528951347,5.4094707520891365,0.3676880222841225,,21.8,30.8,57.3,1009.1,False,4.6,294.0,2019,suzuka,high_fuel
43.0,BOT,Mercedes,0 days 00:01:14.693000,2.0,SUPERSOFT,255.0,282.0,285.0,1.0,69.58893263110124,9862.943562492628,203.1992477807879,5.388214904679376,0.0,,20.8,38.4,27.2,1017.4,False,3.8,357.0,2018,montreal,high_fuel
41.0,GAS,Alpine,0 days 00:01:40.583000,2.0,HARD,215.0,182.0,204.0,12.0,59.73754656862581,9798.847451517651,195.1807834273937,5.162230671736375,0.0,,28.9,47.4,32.0,1005.7,False,1.2,23.0,2024,austin,additional
50.0,ZHO,Alfa Romeo,0 days 00:01:17.249000,3.0,HARD,257.0,279.0,279.0,1.0,69.65205237607164,10000.848380145286,204.77523693453583,5.225862068965517,0.0,,19.1,30.4,61.0,1011.5,False,2.2,332.0,2023,montreal,high_fuel
52.0,RIC,Renault,0 days 00:01:18.085000,2.0,MEDIUM,193.0,187.0,257.0,1.0,49.26438232121278,9480.536800784868,154.14401400613974,3.767521367521367,0.0,,22.7,31.0,54.1,1010.8,True,0.9,150.0,2019,monaco,additional
18.0,HAR,Toro Rosso,0 days 00:01:37.973000,1.0,SUPERSOFT,274.0,300.0,255.0,1.0,67.10362178056641,10192.31044476565,213.56533386239977,5.744186046511628,0.0,,28.7,37.7,50.0,1008.2,False,1.2,355.0,2018,suzuka,high_fuel
29.0,BOT,Mercedes,0 days 00:01:29.944000,2.0,HARD,291.0,260.0,252.0,1.0,73.18849941116717,10506.345679661808,231.6724836812482,5.912768647281921,0.0,,20.9,37.9,45.5,998.3,False,2.0,203.0,2020,silverstone,additional
28.0,ALB,Williams,0 days 00:01:33.084000,1.0,MEDIUM,295.0,254.0,249.0,1.0,72.91946626586873,10187.817312934974,221.7277147935062,5.629213483146067,0.0,,20.8,32.4,62.0,1001.4,False,1.2,209.0,2023,silverstone,additional
43.0,LEC,Ferrari,0 days 00:01:10.624000,3.0,MEDIUM,296.0,228.0,274.0,1.0,70.7420805365474,10375.77480152342,218.9206146029549,5.648854961832061,0.0,,22.2,31.0,55.0,934.0,False,1.2,321.0,2023,austria,additional
